47493,11/02/2009,Critical,Michael Moore,36,270.98,9757.48,Manitoba,Prarie,Corporate,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,13/02/2009
47777,25/11/2012,Low,Tom Zandusky,13,6.68,87.91,Manitoba,Prarie,Home Office,Office Supplies,Paper,Xerox 195,Small Box,27/11/2012
47844,12/12/2010,Critical,Tanja Norvell,41,150.98,5824.01,Manitoba,Prarie,Consumer,Furniture,Chairs & Chairmats,Novimex Swivel Fabric Task Chair,Jumbo Drum,14/12/2010
47941,08/08/2009,High,Evan Bailliet,15,95.99,1187.1525,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,T60,Small Box,08/08/2009
48423,31/10/2012,High,Henia Zydlo,49,8.74,414.11,Manitoba,Prarie,Home Office,Office Supplies,Envelopes,#10- 4 1/8  x 9 1/2  Recycled Envelopes,Small Box,31/10/2012
48837,18/07/2011,Not Specified,Tanja Norvell,39,155.99,4799.7885,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,T39m,Small Box,20/07/2011
48993,31/05/2012,Low,Russell D'Ascenzo,17,6.48,122.42,Manitoba,Prarie,Consumer,Office Supplies,Paper,Xerox 1894,Small Box,31/05/2012
49123,25/02/2009,High,Mick Crebagga,31,10.44,305.76,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Avery® 3 1/2  Diskette Storage Pages  10/Pack,Small Box,26/02/2009
49123,25/02/2009,High,Mick Crebagga,3,8.33,25.48,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,80 Minute Slim Jewel Case CD-R   10/Pack - Staples,Small Pack,26/02/2009
49220,13/08/2011,Critical,Evan Bailliet,13,33.62,409.97,Manitoba,Prarie,Corporate,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Small Box,14/08/2011
49409,16/08/2011,High,Natalie Webber,28,49.99,1457.78,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,Small Box,17/08/2011
49479,27/07/2011,Medium,Victor Price,46,120.97,5615.4,Manitoba,Prarie,Consumer,Technology,Office Machines,Canon S750 Color Inkjet Printer,Jumbo Drum,29/07/2011
49600,07/03/2011,Low,Troy Blackwell,33,54.96,1692.03,Manitoba,Prarie,Home Office,Office Supplies,Paper,Xerox 1940,Small Box,12/03/2011
49987,19/01/2011,High,Tanja Norvell,14,20.99,242.284,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,Accessory21,Wrap Bag,21/01/2011
50242,19/07/2010,Not Specified,Ross Baird,8,205.99,1391.7645,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,TimeportP7382,Small Box,21/07/2010
50275,05/12/2009,Medium,Gary Hwang,5,1938.02,9704.37,Manitoba,Prarie,Home Office,Technology,Office Machines,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,Medium Box,06/12/2009
50275,05/12/2009,Medium,Gary Hwang,31,6.48,211.94,Manitoba,Prarie,Home Office,Office Supplies,Paper,Xerox 226,Small Box,06/12/2009
50403,12/05/2012,Not Specified,Katherine Ducich,22,6.98,142.88,Manitoba,Prarie,Corporate,Office Supplies,Paper,Adams Phone Message Book  Professional  400 Message Capacity  5 3/6” x 11”,Wrap Bag,13/05/2012
50405,02/07/2011,Medium,Theresa Swint,8,111.03,876.01,Manitoba,Prarie,Small Business,Office Supplies,Storage & Organization,Fellowes Recycled Storage Drawers,Small Box,02/07/2011
50464,27/09/2011,Critical,Natalie Webber,7,14.45,105.94,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Acco Recycled 2  Capacity Laser Printer Hanging Data Binders,Small Box,30/09/2011
50465,11/03/2011,Medium,Thais Sissman,29,48.91,1337.08,Manitoba,Prarie,Small Business,Office Supplies,Storage & Organization,Tennsco Industrial Shelving,Large Box,13/03/2011
50469,19/06/2010,Not Specified,Harry Marie,44,17.98,839.19,Manitoba,Prarie,Consumer,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,20/06/2010
50789,12/03/2011,Not Specified,Tracy Collins,23,387.99,8673.9,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Fellowes PB300 Plastic Comb Binding Machine,Small Box,14/03/2011
51044,18/01/2012,Low,Linda Southworth,17,9.9,155.89,Manitoba,Prarie,Consumer,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,Small Box,18/01/2012
51044,18/01/2012,Low,Linda Southworth,26,50.98,1333.18,Manitoba,Prarie,Consumer,Furniture,Chairs & Chairmats,Global Deluxe Stacking Chair  Gray,Jumbo Drum,22/01/2012
51044,18/01/2012,Low,Linda Southworth,19,5.84,117.27,Manitoba,Prarie,Consumer,Office Supplies,Pens & Art Supplies,Avery Hi-Liter® Smear-Safe Highlighters,Wrap Bag,25/01/2012
51302,24/08/2011,Not Specified,Tracy Collins,44,3.75,167.55,Manitoba,Prarie,Consumer,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Small Box,26/08/2011
51392,12/11/2009,Medium,Jamie Frazer,10,26.31,254.89,Manitoba,Prarie,Small Business,Technology,Computer Peripherals,Micro Innovations Micro 3000 Keyboard  Black,Small Box,13/11/2009
51650,01/06/2011,High,Rachel Payne,25,19.98,470.11,Manitoba,Prarie,Consumer,Office Supplies,Paper,Xerox 1936,Small Box,03/06/2011
51650,01/06/2011,High,Rachel Payne,43,270.97,10854.83,Manitoba,Prarie,Consumer,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,Jumbo Drum,03/06/2011
51650,01/06/2011,High,Rachel Payne,19,2.94,51.23,Manitoba,Prarie,Consumer,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag,03/06/2011
51652,09/04/2011,Not Specified,Rachel Payne,37,4.98,195.51,Manitoba,Prarie,Home Office,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,11/04/2011
51652,09/04/2011,Not Specified,Rachel Payne,38,140.85,4992.63,Manitoba,Prarie,Home Office,Office Supplies,Storage & Organization,Fellowes Strictly Business® Drawer File  Letter/Legal Size,Small Box,10/04/2011
51876,06/03/2012,Critical,Victor Price,2,55.99,95.0555,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,Accessory36,Small Pack,07/03/2012
52070,01/12/2009,Not Specified,Natalie Webber,29,2.28,67.97,Manitoba,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Binney & Smith inkTank™ Erasable Pocket Highlighter  Chisel Tip  Yellow,Wrap Bag,03/12/2009
52160,03/07/2011,Critical,Jack Garza,5,2.18,15.6,Manitoba,Prarie,Corporate,Office Supplies,Rubber Bands,Stockwell Push Pins,Wrap Bag,06/07/2011
52160,03/07/2011,Critical,Jack Garza,6,125.99,631.499,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,M3682,Small Box,05/07/2011
52258,10/02/2009,Low,Thais Sissman,5,12.22,63.85,Manitoba,Prarie,Small Business,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,17/02/2009
52608,21/01/2009,Low,Thea Hudgings,36,3.98,147.71,Manitoba,Prarie,Consumer,Office Supplies,Pens & Art Supplies,4009® Highlighters by Sanford,Wrap Bag,25/01/2009
52640,01/01/2011,Medium,Steven Ward,18,63.98,1163.75,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,GBC ProClick Punch Binding System,Small Box,04/01/2011
53412,15/09/2009,Critical,Eric Hoffmann,45,54.2,2544.73,Manitoba,Prarie,Small Business,Furniture,Office Furnishings,Eldon Advantage® Foldable Chair Mats for Low Pile Carpets,Medium Box,16/09/2009
53568,28/06/2010,Medium,Gary Hwang,34,122.99,4281.13,Manitoba,Prarie,Home Office,Furniture,Chairs & Chairmats,Global High-Back Leather Tilter  Burgundy,Jumbo Drum,29/06/2010
53956,08/08/2011,High,Elpida Rittenbach,43,40.99,1779.87,Manitoba,Prarie,Consumer,Office Supplies,Paper,Xerox 1893,Small Box,09/08/2011
54371,15/02/2012,Not Specified,Toby Knight,28,3.78,115.02,Manitoba,Prarie,Corporate,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,15/02/2012
54371,15/02/2012,Not Specified,Toby Knight,7,16.74,118.63,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,GBC Poly Designer Binding Covers,Small Box,17/02/2012
54436,19/09/2009,High,Toby Knight,17,39.48,705.85,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,80 Minute CD-R Spindle  100/Pack - Staples,Small Pack,19/09/2009
54436,19/09/2009,High,Toby Knight,37,8.12,321.3,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,Imation Neon Mac Format Diskettes  10/Pack,Small Pack,20/09/2009
54464,01/09/2009,High,Joseph Airdo,11,19.98,227.41,Manitoba,Prarie,Consumer,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box,03/09/2009
54464,01/09/2009,High,Joseph Airdo,50,1.76,87.44,Manitoba,Prarie,Consumer,Furniture,Office Furnishings,Regeneration Desk Collection,Small Box,02/09/2009
54468,14/12/2009,High,Valerie Takahito,15,2.61,40.75,Manitoba,Prarie,Consumer,Office Supplies,Labels,Avery 494,Small Box,15/12/2009
54468,14/12/2009,High,Valerie Takahito,35,11.66,424.09,Manitoba,Prarie,Consumer,Office Supplies,Pens & Art Supplies,Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener  Black,Small Pack,15/12/2009
54819,10/10/2009,Low,Phillip Flathmann,10,4.97,53.32,Manitoba,Prarie,Small Business,Furniture,Office Furnishings,DAX Value U-Channel Document Frames  Easel Back,Medium Box,15/10/2009
54819,10/10/2009,Low,Phillip Flathmann,26,2.62,64.03,Manitoba,Prarie,Small Business,Office Supplies,Rubber Bands,Staples Metal Binder Clips,Wrap Bag,12/10/2009
54819,10/10/2009,Low,Phillip Flathmann,46,65.99,2710.5055,Manitoba,Prarie,Small Business,Technology,Telephones and Communication,6120,Small Box,10/10/2009
54882,06/02/2011,Critical,Natalie Webber,17,4.98,86.29,Manitoba,Prarie,Consumer,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,09/02/2011
54882,06/02/2011,Critical,Natalie Webber,2,36.55,86.92,Manitoba,Prarie,Consumer,Office Supplies,Pens & Art Supplies,Dixon Ticonderoga Core-Lock Colored Pencils  48-Color Set,Wrap Bag,08/02/2011
55042,08/12/2011,High,Russell Applegate,28,60.97,1717.88,Manitoba,Prarie,Home Office,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Small Box,10/12/2011
55042,08/12/2011,High,Russell Applegate,38,65.99,1978.4345,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,6000,Small Box,09/12/2011
55046,13/04/2009,Critical,Thais Sissman,2,7.28,29.32,Manitoba,Prarie,Small Business,Office Supplies,Paper,Array® Parchment Paper  Assorted Colors,Small Box,14/04/2009
55297,19/10/2010,Medium,Jamie Frazer,29,19.98,566.66,Manitoba,Prarie,Small Business,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,21/10/2010
55360,22/01/2009,Medium,Russell Applegate,49,2.89,134.83,Manitoba,Prarie,Small Business,Office Supplies,Labels,Avery 498,Small Box,24/01/2009
55360,22/01/2009,Medium,Russell Applegate,39,217.85,8865.1,Manitoba,Prarie,Small Business,Furniture,Tables,Chromcraft Bull-Nose Wood Round Conference Table Top  Wood Base,Jumbo Box,23/01/2009
55623,05/10/2012,Critical,Jack Garza,47,227.55,10348.73,Manitoba,Prarie,Corporate,Furniture,Tables,Hon Rectangular Conference Tables,Jumbo Box,06/10/2012
55650,21/10/2011,Low,Steven Cartwright,41,32.98,1258.97,Manitoba,Prarie,Home Office,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,23/10/2011
55651,07/03/2012,Medium,Helen Andreada,41,20.24,830.53,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,DAX Metal Frame  Desktop  Stepped-Edge,Small Pack,10/03/2012
55651,07/03/2012,Medium,Helen Andreada,2,27.75,79.93,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer®,Small Box,08/03/2012
56322,30/09/2011,Medium,Sean Braxton,26,31.11,799.84,Manitoba,Prarie,Small Business,Technology,Computer Peripherals,Imation 3.5  Diskettes  IBM Format  DS/HD  10/Box  Neon,Small Pack,02/10/2011
56322,30/09/2011,Medium,Sean Braxton,16,125.99,1689.137,Manitoba,Prarie,Small Business,Technology,Telephones and Communication,M3682,Small Box,02/10/2011
56608,18/11/2009,Critical,Linda Southworth,23,1.89,42.23,Manitoba,Prarie,Consumer,Office Supplies,Rubber Bands,Revere Boxed Rubber Bands by Revere,Wrap Bag,20/11/2009
56612,22/07/2009,High,Joseph Airdo,38,115.99,4008.7275,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,8890,Small Box,22/07/2009
56835,20/02/2010,Not Specified,Roland Murray,1,9.11,10.94,Manitoba,Prarie,Home Office,Office Supplies,Pens & Art Supplies,Dixon Ticonderoga Core-Lock Colored Pencils,Wrap Bag,20/02/2010
57058,09/05/2012,Medium,Jack Garza,28,6.54,205.43,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones® Four-Pocket Poly Binders,Small Box,09/05/2012
57058,09/05/2012,Medium,Jack Garza,27,35.77,979.06,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,IBM Numeric Access II Keypad  17-Key  Black,Small Box,10/05/2012
57506,13/02/2009,Medium,Thais Sissman,48,7.28,332.55,Manitoba,Prarie,Corporate,Office Supplies,Paper,Southworth Structures Collection™,Small Box,13/02/2009
57574,23/07/2012,Critical,Russell D'Ascenzo,20,23.99,466.36,Manitoba,Prarie,Consumer,Furniture,Office Furnishings,Westinghouse Floor Lamp with Metal Mesh Shade  Black,Jumbo Drum,24/07/2012
57602,17/05/2012,Low,Rachel Payne,43,2.88,130.36,Manitoba,Prarie,Consumer,Office Supplies,Labels,Avery 484,Small Box,26/05/2012
57921,18/08/2010,Medium,Arthur Gainer,8,4.98,45.24,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,Imation 3.5   DISKETTE 44766 HGHLD3.52HD/FM  10/Pack,Small Pack,18/08/2010
57921,18/08/2010,Medium,Arthur Gainer,7,21.38,148.05,Manitoba,Prarie,Consumer,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,20/08/2010
57958,28/02/2009,Critical,Steven Ward,46,30.98,1419.83,Manitoba,Prarie,Consumer,Office Supplies,Paper,Xerox 1979,Small Box,01/03/2009
58086,10/03/2011,Medium,Arthur Gainer,27,5.53,154.62,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Avery Durable Poly Binders,Small Box,11/03/2011
58086,10/03/2011,Medium,Arthur Gainer,31,55.98,1638.2,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1882,Small Box,11/03/2011
58182,20/02/2009,High,Tracy Collins,24,19.23,479.13,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,Executive Impressions 13  Clairmont Wall Clock,Small Pack,22/02/2009
58342,01/04/2011,High,Rick Bensley,40,40.98,1718.87,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,Imation Printable White 80 Minute CD-R Spindle  50/Pack,Small Pack,01/04/2011
59174,01/01/2010,Medium,Emily Ducich,6,204.1,1193.1,Manitoba,Prarie,Consumer,Technology,Office Machines,Soundgear Copyboard Conference Phone  Optional Battery,Medium Box,03/01/2010
59361,29/08/2012,High,Thea Hudgings,45,23.99,1008.34,Manitoba,Prarie,Consumer,Technology,Office Machines,TI 36X Solar Scientific Calculator,Medium Box,31/08/2012
59365,07/12/2009,Medium,Sanjit Engle,1,535.64,534.3,Manitoba,Prarie,Home Office,Technology,Office Machines,Epson LQ-870 Dot Matrix Printer,Jumbo Drum,09/12/2009
59492,31/10/2012,Not Specified,Jill Fjeld,25,6.48,170.4,Manitoba,Prarie,Home Office,Office Supplies,Paper,Xerox 1997,Small Box,01/11/2012
59684,29/12/2010,Medium,Susan MacKendrick,50,180.98,9059.9,Manitoba,Prarie,Corporate,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,Jumbo Drum,15/01/2011
59684,29/12/2010,Medium,Susan MacKendrick,41,8.32,368.17,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,Imation 3.5 IBM Formatted Diskettes  10/Box,Small Pack,16/01/2011
59684,29/12/2010,Medium,Susan MacKendrick,3,4.2,14.46,Manitoba,Prarie,Corporate,Office Supplies,Paper,Important Message Pads  50 4-1/4 x 5-1/2 Forms per Pad,Wrap Bag,17/01/2011
59684,29/12/2010,Medium,Susan MacKendrick,25,6.48,168.39,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1993,Small Box,30/12/2010
229,28/12/2010,Critical,Peter Fuller,24,24.92,599.1,Saskachewan,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,29/12/2010
512,19/05/2011,Low,Sam Craven,6,218.08,1309.53,Saskachewan,Prarie,Home Office,Furniture,Chairs & Chairmats,Lifetime Advantage™ Folding Chairs  4/Carton,Large Box,19/05/2011
512,19/05/2011,Low,Sam Craven,48,15.42,806.37,Saskachewan,Prarie,Home Office,Office Supplies,Storage & Organization,Decoflex Hanging Personal Folder File  Blue,Small Box,21/05/2011
1287,04/07/2009,High,Mitch Willingham,39,105.29,3908.65,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Large Box,06/07/2009
1895,29/05/2009,Medium,Mitch Willingham,5,6.48,41.25,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox 216,Small Box,31/05/2009
2023,05/05/2012,Low,Sam Craven,4,73.98,294.89,Saskachewan,Prarie,Home Office,Technology,Computer Peripherals,Keytronic 105-Key Spanish Keyboard,Small Box,05/05/2012
2023,05/05/2012,Low,Sam Craven,50,4.98,246.57,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Xerox 1952,Small Box,07/05/2012
2593,03/09/2010,High,John Dryer,5,420.98,2004.12,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,05/09/2010
2593,03/09/2010,High,John Dryer,15,243.98,3841.72,Saskachewan,Prarie,Corporate,Furniture,Chairs & Chairmats,Hon Deluxe Fabric Upholstered Stacking Chairs  Rounded Back,Jumbo Drum,04/09/2010
3461,30/01/2010,Critical,Susan Gilcrest,47,55.99,2053.379,Saskachewan,Prarie,Home Office,Technology,Telephones and Communication,Accessory32,Small Pack,01/02/2010
3461,30/01/2010,Critical,Susan Gilcrest,35,115.99,3206.3955,Saskachewan,Prarie,Home Office,Technology,Telephones and Communication,StarTAC 7797,Small Box,01/02/2010
3554,16/06/2011,Low,Ken Heidel,25,12.28,288.91,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox 1881,Small Box,25/06/2011
4166,27/02/2010,Low,Patrick Ryan,19,7.1,138.85,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones Hanging View Binder  White  1 ,Small Box,27/02/2010
5059,09/11/2010,High,Randy Bradley,5,5.44,41.18,Saskachewan,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,Wilson Jones Custom Binder Spines & Labels,Small Box,11/11/2010
5254,25/07/2012,Not Specified,William Brown,31,65.99,1735.3515,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,5180,Small Box,27/07/2012
5575,23/07/2011,Low,Rick Hansen,41,5.98,254.69,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox 1895,Small Box,23/07/2011
5954,02/12/2012,Critical,Ken Heidel,32,596.98,18316.3,Saskachewan,Prarie,Corporate,Technology,Office Machines,Epson FX-2180 Wide Format Dot Matrix Printer,Jumbo Drum,04/12/2012
6018,18/08/2012,Low,Toby Grace,39,5.08,206.09,Saskachewan,Prarie,Home Office,Furniture,Office Furnishings,Master Caster Door Stop  Brown,Wrap Bag,20/08/2012
6018,18/08/2012,Low,Toby Grace,2,55.98,124.25,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Xerox 1882,Small Box,23/08/2012
6336,28/08/2011,High,Joseph Holt,43,7.1,320.26,Saskachewan,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones Hanging View Binder  White  1 ,Small Box,30/08/2011
7559,12/10/2010,Critical,Patrick Ryan,9,4.48,90.37,Saskachewan,Prarie,Corporate,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,14/10/2010
7559,12/10/2010,Critical,Patrick Ryan,39,20.95,806.05,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Fellowes Basic 104-Key Keyboard  Platinum,Small Box,13/10/2010
8007,11/02/2012,Low,Maya Herman,35,99.99,3332.06,Saskachewan,Prarie,Corporate,Technology,Office Machines,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Small Box,11/02/2012
8070,28/01/2012,Medium,Rick Hansen,14,40.97,622.72,Saskachewan,Prarie,Home Office,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Small Pack,29/01/2012
8259,18/04/2009,Medium,Peter Fuller,25,89.99,2130.22,Saskachewan,Prarie,Consumer,Furniture,Chairs & Chairmats,Global Leather Task Chair  Black,Jumbo Drum,18/04/2009
8642,16/01/2010,High,Patrick Ryan,26,5.8,151.05,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Small Box,17/01/2010
8642,16/01/2010,High,Patrick Ryan,13,10.35,133.04,Saskachewan,Prarie,Corporate,Office Supplies,Labels,Avery 503,Small Box,17/01/2010
8803,20/12/2012,Not Specified,William Brown,6,193.17,1184.11,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,Small Box,21/12/2012
8803,20/12/2012,Not Specified,William Brown,17,30.56,514.22,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,23/12/2012
9383,16/03/2009,Not Specified,John Dryer,11,7.59,82.42,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,Master Giant Foot® Doorstop  Safety Yellow,Wrap Bag,18/03/2009
10278,12/09/2011,Low,Rick Hansen,25,70.98,1907.71,Saskachewan,Prarie,Home Office,Furniture,Bookcases,Hon Metal Bookcases  Black,Jumbo Box,19/09/2011
10949,30/03/2009,Medium,Ashley Jarboe,46,80.97,3449.26,Saskachewan,Prarie,Small Business,Technology,Office Machines,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Jumbo Box,31/03/2009
11335,21/10/2009,High,Maya Herman,3,4.98,14.84,Saskachewan,Prarie,Corporate,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,22/10/2009
11335,21/10/2009,High,Maya Herman,8,119.99,922.47,Saskachewan,Prarie,Corporate,Technology,Office Machines,Epson C82 Color Inkjet Printer,Jumbo Drum,23/10/2009
12355,28/05/2011,Not Specified,Ken Heidel,36,5.78,209.53,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox 1978,Small Box,29/05/2011
12355,28/05/2011,Not Specified,Ken Heidel,14,14.97,225.47,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,Pizazz® Global Quick File™,Small Box,29/05/2011
13127,31/07/2010,Medium,Sam Craven,13,68.81,951.31,Saskachewan,Prarie,Home Office,Office Supplies,Appliances,Holmes Replacement Filter for HEPA Air Cleaner  Very Large Room  HEPA Filter,Jumbo Drum,03/08/2010
14978,27/05/2010,Critical,Randy Bradley,14,880.98,12043.88,Saskachewan,Prarie,Corporate,Furniture,Bookcases,Riverside Palais Royal Lawyers Bookcase  Royale Cherry Finish,Jumbo Box,28/05/2010
14978,27/05/2010,Critical,Randy Bradley,14,13.48,195.12,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,Tenex Personal Project File with Scoop Front Design  Black,Small Box,28/05/2010
15751,15/08/2009,Critical,Maya Herman,37,4.98,189.6,Saskachewan,Prarie,Corporate,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,16/08/2009
15751,15/08/2009,Critical,Maya Herman,21,20.99,397.732,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,Accessory15,Small Pack,16/08/2009
15815,01/05/2009,Critical,Mitch Willingham,43,11.7,528.6,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Binding Cases,Small Box,03/05/2009
15815,01/05/2009,Critical,Mitch Willingham,24,4.55,107.41,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders,Small Box,01/05/2009
16737,20/06/2011,Not Specified,Toby Grace,15,90.48,1390.49,Saskachewan,Prarie,Home Office,Office Supplies,Envelopes,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Small Box,21/06/2011
17124,25/10/2009,Critical,William Brown,39,3.14,128.31,Saskachewan,Prarie,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,26/10/2009
17666,08/09/2010,Medium,Sam Craven,19,4,82.56,Saskachewan,Prarie,Home Office,Office Supplies,Paper,EcoTones® Memo Sheets,Wrap Bag,10/09/2010
17666,08/09/2010,Medium,Sam Craven,11,12.98,141.07,Saskachewan,Prarie,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Acme® 8  Straight Scissors,Small Pack,08/09/2010
19075,26/09/2009,Critical,Joseph Holt,36,50.98,1841.6,Saskachewan,Prarie,Home Office,Technology,Computer Peripherals,Microsoft Natural Multimedia Keyboard,Small Box,27/09/2009
21220,22/12/2012,Not Specified,Rick Hansen,4,120.97,476.31,Saskachewan,Prarie,Home Office,Technology,Office Machines,Canon S750 Color Inkjet Printer,Jumbo Drum,25/12/2012
21600,04/04/2010,Low,Ashley Jarboe,17,10.14,169.48,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Staples Wirebound Steno Books  6  x 9   12/Pack,Wrap Bag,11/04/2010
22117,12/08/2010,Critical,Rick Hansen,16,35.44,581.52,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Xerox 1906,Small Box,13/08/2010
22117,12/08/2010,Critical,Rick Hansen,5,3.28,19.17,Saskachewan,Prarie,Home Office,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag,15/08/2010
22211,03/10/2011,Not Specified,Peter Fuller,30,30.98,943.44,Saskachewan,Prarie,Consumer,Office Supplies,Paper,Xerox 1988,Small Box,05/10/2011
22211,03/10/2011,Not Specified,Peter Fuller,47,376.13,14493.84,Saskachewan,Prarie,Consumer,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,04/10/2011
22404,16/11/2010,Low,Joseph Holt,35,218.08,7264.64,Saskachewan,Prarie,Home Office,Furniture,Chairs & Chairmats,Lifetime Advantage™ Folding Chairs  4/Carton,Large Box,23/11/2010
23362,27/08/2010,Medium,Randy Bradley,45,19.98,852.05,Saskachewan,Prarie,Small Business,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box,29/08/2010
23399,29/12/2010,High,Randy Bradley,14,13.48,209.3,Saskachewan,Prarie,Small Business,Office Supplies,Storage & Organization,Tenex Personal Project File with Scoop Front Design  Black,Small Box,29/12/2010
23781,31/10/2011,Critical,Ashley Jarboe,30,6.48,200.24,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Xerox 226,Small Box,02/11/2011
